Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-11 00:00:00+05:30,1216.9924464989115,1229.326207160582,1216.9924464989115,1228.20947265625,13271074,0.0,0.0
2023-09-12 00:00:00+05:30,1232.3785847782628,1232.3785847782628,1209.026400892418,1210.4658203125,16255666,0.0,0.0
2023-09-13 00:00:00+05:30,1211.0365644667,1222.2783103355039,1204.2120756300537,1216.52099609375,12803338,0.0,0.0
2023-09-14 00:00:00+05:30,1220.9630582690309,1223.8417758931353,1213.5181615722684,1217.6376953125,9209636,0.0,0.0
2023-09-15 00:00:00+05:30,1224.9336610195687,1224.9336610195687,1215.7516218263509,1219.89599609375,25468592,0.0,0.0
2023-09-18 00:00:00+05:30,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300,0.0,0.0
2023-09-20 00:00:00+05:30,1202.623922773179,1204.882232531632,1168.8488809798134,1182.3240966796875,57081884,0.0,0.0
2023-09-21 00:00:00+05:30,1178.7504333612094,1186.269851496792,1171.3303774506073,1173.7127685546875,12226182,0.0,0.0
2023-09-22 00:00:00+05:30,1179.2716708437545,1182.4729522811776,1166.367182863141,1168.823974609375,19176786,0.0,0.0
2023-09-25 00:00:00+05:30,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884,0.0,0.0
2023-09-26 00:00:00+05:30,1160.684310036077,1166.4664650387544,1159.2201711598175,1162.644775390625,10087782,0.0,0.0
2023-09-27 00:00:00+05:30,1163.1411580463555,1177.1872222950064,1160.6595255350553,1175.747802734375,11722778,0.0,0.0
2023-09-28 00:00:00+05:30,1182.7460248832851,1182.7460248832851,1153.959088482433,1158.4757080078125,14518346,0.0,0.0
2023-09-29 00:00:00+05:30,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014,0.0,0.0
2023-10-03 00:00:00+05:30,1156.4158809171215,1159.2201982891547,1149.4921506176527,1150.5592041015625,8859056,0.0,0.0
2023-10-04 00:00:00+05:30,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386,0.0,0.0
2023-10-05 00:00:00+05:30,1151.1052273242312,1156.1428927957072,1146.017880733707,1148.5491943359375,10953682,0.0,0.0
2023-10-06 00:00:00+05:30,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026,0.0,0.0
2023-10-09 00:00:00+05:30,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878,0.0,0.0
2023-10-10 00:00:00+05:30,1144.8018394410437,1150.435072150941,1143.4121010954177,1145.719970703125,10236032,0.0,0.0
2023-10-11 00:00:00+05:30,1148.7227620999727,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118,0.0,0.0
2023-10-12 00:00:00+05:30,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.0693359375,12554450,0.0,0.0
2023-10-13 00:00:00+05:30,1161.4039150831682,1170.0896281233202,1156.0187245288932,1166.019775390625,10150316,0.0,0.0
2023-10-16 00:00:00+05:30,1163.885548402189,1168.6254903286665,1159.4186102633319,1163.4140625,5929036,0.0,0.0
2023-10-17 00:00:00+05:30,1169.3451452373686,1171.18152891328,1162.0491704758838,1168.972900390625,7928180,0.0,0.0
2023-10-18 00:00:00+05:30,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320,0.0,0.0
2023-10-19 00:00:00+05:30,1147.5068298823098,1152.37085365543,1142.0472385636656,1144.603271484375,12032556,0.0,0.0
2023-10-20 00:00:00+05:30,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312,0.0,0.0
2023-10-23 00:00:00+05:30,1136.5875839948083,1144.6528889030683,1119.340239652529,1123.2860107421875,7853962,0.0,0.0
2023-10-25 00:00:00+05:30,1116.7594889591046,1132.2200112886635,1113.2603628260954,1120.680419921875,11620688,0.0,0.0
2023-10-26 00:00:00+05:30,1117.2307983645155,1120.7050833883056,1101.993601137725,1105.07080078125,15222534,0.0,0.0
2023-10-27 00:00:00+05:30,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084,0.0,0.0
2023-10-30 00:00:00+05:30,1128.6464350717906,1153.9590859902871,1126.6362885582769,1147.7550048828125,16813304,0.0,0.0
2023-10-31 00:00:00+05:30,1155.4480281047179,1155.4480281047179,1133.0636557231696,1135.5452880859375,12808438,0.0,0.0
2023-11-01 00:00:00+05:30,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190,0.0,0.0
2023-11-02 00:00:00+05:30,1148.4746196953226,1153.6116471680004,1145.4966608528325,1151.57666015625,10562104,0.0,0.0
2023-11-03 00:00:00+05:30,1155.0509397455937,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156,0.0,0.0
2023-11-06 00:00:00+05:30,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304,0.0,0.0
2023-11-07 00:00:00+05:30,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204,0.0,0.0
2023-11-08 00:00:00+05:30,1157.4333936812945,1161.9003321646271,1152.3460470752768,1159.3690185546875,7884494,0.0,0.0
2023-11-09 00:00:00+05:30,1159.344192861405,1159.3689122452765,1143.6353879313751,1146.787109375,14513610,0.0,0.0
2023-11-10 00:00:00+05:30,1144.3055869187945,1149.6659373563402,1140.5831381668131,1148.9461669921875,7734954,0.0,0.0
2023-11-13 00:00:00+05:30,1152.9167762849927,1153.7606282722284,1147.3579437297892,1148.79736328125,3854810,0.0,0.0
2023-11-15 00:00:00+05:30,1161.4039352802765,1172.2982770196893,1154.9516911953863,1169.5684814453125,12220648,0.0,0.0
2023-11-16 00:00:00+05:30,1166.9131951067154,1178.3534231349859,1164.8533675821152,1171.6778564453125,13134910,0.0,0.0
2023-11-17 00:00:00+05:30,1167.8064883385834,1177.9067803474445,1167.3846835483773,1169.121826171875,7758634,0.0,0.0
2023-11-20 00:00:00+05:30,1165.6474702823514,1170.5362129509904,1159.61703140789,1166.0445556640625,4490186,0.0,0.0
2023-11-21 00:00:00+05:30,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.7109375,8214450,0.0,0.0
